tokens	ner_tags	lang	text
['Inmiddels', 'was', 'hij', 'tevens', 'een', 'vaste', 'keuze', 'in', 'het', 'Engels', 'voetbalelftal', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0]	nl	Inmiddels was hij tevens een vaste keuze in het Engels voetbalelftal.
['Slechts', 'één', 'keer', 'mocht', 'hij', 'van', 'trainer', 'Hugo', 'Broos', 'opdraven', 'in', 'een', 'wedstrijd', 'op', 'het', 'hoogste', 'niveau', '.']	[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]	nl	Slechts één keer mocht hij van trainer Hugo Broos opdraven in een wedstrijd op het hoogste niveau.
['Eind', '2008', 'raakte', 'bassist', 'Chi', 'Cheng', 'betrokken', 'bij', 'een', 'auto-ongeluk', 'en', 'raakte', 'in', 'coma', '.']	[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]	nl	Eind 2008 raakte bassist Chi Cheng betrokken bij een auto-ongeluk en raakte in coma.
['Kolonel', 'Lansana', 'Conté', 'nam', 'de', 'macht', 'over', '.']	[0, 1, 2, 0, 0, 0, 0, 0]	nl	Kolonel Lansana Conté nam de macht over.
['Het', 'belangrijkste', 'was', 'een', 'ontwerp', 'van', 'Joseph', 'Forgeur', ',', 'Jean', 'Barbanson', ',', 'Joseph-Stanislas', 'Fleussu', 'en', 'Charles', 'Liedts', ',', 'dat', 'meer', 'nadruk', 'legde', 'op', 'provinciale', 'autonomie', 'en', 'democratie', '.']	[0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	nl	Het belangrijkste was een ontwerp van Joseph Forgeur, Jean Barbanson, Joseph-Stanislas Fleussu en Charles Liedts, dat meer nadruk legde op provinciale autonomie en democratie.
['Campings', 'ouders', 'waren', 'ook', 'emigranten', 'uit', 'Nederland', '.']	[0, 0, 0, 0, 0, 0, 5, 0]	nl	Campings ouders waren ook emigranten uit Nederland.
['In', 'het', 'begin', 'van', 'de', '19e', 'eeuw', ',', 'toen', 'de', 'paleontologische', 'wetenschap', 'nog', 'in', 'de', 'kinderschoenen', 'stond', ',', 'werden', 'hier', 'voor', 'het', 'eerst', 'nauwkeurig', 'prehistorische', 'zeereptielen', 'uitgegraven', 'en', 'beschreven', 'door', 'pioniers', 'in', 'de', 'paleontologie', 'als', 'Mary', 'Anning', 'en', 'William', 'Conybeare', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0]	nl	In het begin van de 19e eeuw, toen de paleontologische wetenschap nog in de kinderschoenen stond, werden hier voor het eerst nauwkeurig prehistorische zeereptielen uitgegraven en beschreven door pioniers in de paleontologie als Mary Anning en William Conybeare.
['Herodotus', 'zegt', 'echter', 'dat', 'de', 'formatie', 'niet', 'gebroken', 'werd', 'bij', 'de', 'aanval', '.']	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	nl	Herodotus zegt echter dat de formatie niet gebroken werd bij de aanval.
['Na', 'terugkeer', 'op', 'aarde', 'werd', 'ze', 'benoemd', 'tot', 'commandant', 'van', 'een', 'geheel', 'uit', 'vrouwen', 'bestaande', 'crew', 'voor', 'de', 'volgende', 'missie', 'naar', 'Saljoet', '7', ',', 'welke', 'in', 'het', 'kader', 'stond', 'van', 'Internationale', 'Vrouwendag', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0]	nl	Na terugkeer op aarde werd ze benoemd tot commandant van een geheel uit vrouwen bestaande crew voor de volgende missie naar Saljoet 7, welke in het kader stond van Internationale Vrouwendag.
['Ethiopië', 'diende', 'namelijk', 'in', 'het', 'tijdperk', 'van', 'dekolonisatie', 'als', 'inspiratiebron', 'voor', 'Afrikaanse', 'koloniën', 'die', 'onafhankelijk', 'wilden', 'worden', ',', 'omdat', 'dit', 'land', ',', 'behoudens', 'een', 'korte', 'periode', 'onder', 'Italiaanse', 'bezetting', ',', 'nooit', 'een', 'kolonie', 'is', 'geweest', '.']	[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0]	nl	Ethiopië diende namelijk in het tijdperk van dekolonisatie als inspiratiebron voor Afrikaanse koloniën die onafhankelijk wilden worden, omdat dit land, behoudens een korte periode onder Italiaanse bezetting, nooit een kolonie is geweest.
['De', 'eerste', 'acht', 'schrijvers', 'wezen', 'hem', 'echter', 'af', ',', 'waaronder', 'John', 'Steinbeck', 'en', 'Thornton', 'Wilder', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0]	nl	De eerste acht schrijvers wezen hem echter af, waaronder John Steinbeck en Thornton Wilder.
['Voor', 'de', 'hoofdrol', 'was', 'Charles', 'Bronson', 'uitverkoren', '.']	[0, 0, 0, 0, 1, 2, 0, 0]	nl	Voor de hoofdrol was Charles Bronson uitverkoren.
