tokens	ner_tags	lang	text
"['Une', 'partie', 'du', 'mouvement', 'pour', 'les', 'droits', 'civiques', 'se', 'radicalise', 'avec', 'le', 'Black', 'Panther', 'Party', ':', 'le', 'maire', 'de', ""l'"", 'époque', 'fait', 'assassiner', 'deux', 'membres', 'influents', 'par', 'la', 'police', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	Une partie du mouvement pour les droits civiques se radicalise avec le Black Panther Party : le maire de l'époque fait assassiner deux membres influents par la police.
['Les', 'basses', 'terres', 'le', 'long', 'du', 'golfe', 'du', 'Mexique', 'reçoivent', 'plus', 'de', 'de', 'pluies', 'à', 'l’', 'année', '.']	[0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	Les basses terres le long du golfe du Mexique reçoivent plus de de pluies à l’ année.
['Cette', 'faible', 'pollution', 'permet', 'au', 'parc', 'de', 'posséder', 'un', 'des', 'écosystèmes', 'les', 'mieux', 'préservés', 'aux', 'États-Unis', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]	fr	Cette faible pollution permet au parc de posséder un des écosystèmes les mieux préservés aux États-Unis.
"['La', 'renaissance', 'de', 'la', 'langue', 'dans', 'sa', 'nouvelle', 'forme', 'est', 'souvent', 'attribuée', 'à', 'Ferdowsi', ',', 'Onsori', ',', 'Daqiqi', ',', 'Roudaki', 'et', 'leur', 'génération', ',', ""puisqu'"", 'ils', 'utilisaient', 'le', 'nationalisme', 'pré-islamique', 'comme', 'un', 'moyen', 'de', 'faire', 'revivre', 'la', 'langue', 'et', 'les', 'coutumes', 'de', 'la', 'Perse', 'antique', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]	fr	La renaissance de la langue dans sa nouvelle forme est souvent attribuée à Ferdowsi, Onsori, Daqiqi, Roudaki et leur génération, puisqu'ils utilisaient le nationalisme pré-islamique comme un moyen de faire revivre la langue et les coutumes de la Perse antique.
"['Il', 'passe', 'alors', 'un', 'contrat', 'avec', 'la', 'plate-forme', 'Netflix', ',', 'pour', 'leur', 'produire', 'quatre', 'films', 'en', 'exclusivité', ',', 'avec', 'lui', 'en', 'tête', ""d'"", 'affiche', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	Il passe alors un contrat avec la plate-forme Netflix, pour leur produire quatre films en exclusivité, avec lui en tête d'affiche.
"['Cette', 'espèce', 'est', 'nommée', 'en', ""l'"", 'honneur', 'de', 'Victor', 'Puiseux', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	fr	Cette espèce est nommée en l'honneur de Victor Puiseux.
['La', 'bande', 'originale', 'du', 'film', 'est', 'composée', 'par', 'Ismail', 'Darbar', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	fr	La bande originale du film est composée par Ismail Darbar.
['Quelques', 'années', 'plus', 'tard', ',', 'un', 'nouveau', 'script', 'est', 'écrit', 'par', 'Doug', 'Richardson', 'et', 'Mark', 'Bomback', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0]	fr	Quelques années plus tard, un nouveau script est écrit par Doug Richardson et Mark Bomback.
"['Quelques', 'jours', 'après', ""l'"", 'enterrement', ',', 'Émile', 'Zola', 'propose', 'à', 'la', 'Société', 'des', 'gens', 'de', 'lettres', ""d'"", 'élever', 'un', 'monument', 'à', 'sa', 'mémoire', '.']"	[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 3, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]	fr	Quelques jours après l'enterrement, Émile Zola propose à la Société des gens de lettres d'élever un monument à sa mémoire.
"['Il', 'sera', 'suivi', 'de', '""', 'Silla', '""', ',', 'représenté', '(', 'en', 'privé', ')', 'une', 'seule', 'fois', ',', 'le', ',', 'probablement', 'à', 'Burlington', 'House', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0]	fr	"Il sera suivi de ""Silla"", représenté (en privé) une seule fois, le, probablement à Burlington House."
"['Après', 'la', 'défaite', 'romaine', ',', 'comprenant', 'que', 'le', 'combat', 'romain', ""n'"", 'est', 'pas', 'le', 'sien', ',', 'il', 'déserte', 'et', 'rejoint', 'Avalon', ',', 'où', 'il', 'accepte', 'de', 'passer', 'les', 'épreuves', 'druidiques', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	Après la défaite romaine, comprenant que le combat romain n'est pas le sien, il déserte et rejoint Avalon, où il accepte de passer les épreuves druidiques.
"['De', 'plus', ',', 'le', 'Livre', 'Guinness', 'des', 'records', 'a', 'remis', ',', 'en', '1979', ',', 'un', 'disque', 'de', 'rhodium', 'à', 'Paul', 'McCartney', 'pour', ""l'"", 'ensemble', 'des', 'ventes', ""d'"", 'œuvres', 'musicales', 'produites', 'grâce', 'à', 'son', 'travail', '.']"	[0, 0, 0, 0, 7, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	De plus, le Livre Guinness des records a remis, en 1979, un disque de rhodium à Paul McCartney pour l'ensemble des ventes d'œuvres musicales produites grâce à son travail.
"['Il', 'est', ""d'"", 'un', 'intérêt', 'majeur', 'pour', 'la', 'connaissance', 'de', ""l'"", 'Inde', 'de', 'cette', 'époque', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0]	fr	Il est d'un intérêt majeur pour la connaissance de l'Inde de cette époque.
['Pour', 'sa', 'part', ',', 'Xavier', 'Jouvin', 'contribua', 'à', 'l’', 'essor', 'de', 'la', 'ganterie', 'grenobloise', 'au', 'en', 'industrialisant', 'le', 'procédé', 'de', 'fabrication', '.']	[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	Pour sa part, Xavier Jouvin contribua à l’ essor de la ganterie grenobloise au en industrialisant le procédé de fabrication.
"['Cependant', ',', 'certaines', 'sectes', 'ont', 'développé', 'une', 'croyance', 'inverse', 'et', 'une', 'vision', 'morbide', 'de', 'la', 'patience', 'comme', 'élément', 'de', 'la', 'sagesse', ',', 'tel', ""l'"", 'Ordre', 'du', 'Temple', 'solaire', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0]	fr	Cependant, certaines sectes ont développé une croyance inverse et une vision morbide de la patience comme élément de la sagesse, tel l'Ordre du Temple solaire.
"['René', 'Privat', 'profite', ""d'"", 'une', 'échappée', 'pour', 'gagner', ""l'"", 'étape', 'et', 'revêtir', 'le', 'maillot', 'jaune', '.']"	[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	René Privat profite d'une échappée pour gagner l'étape et revêtir le maillot jaune.
"['Elle', 'est', 'la', 'seconde', 'sportive', 'américaine', ',', 'après', 'Carl', 'Lewis', ',', 'à', 'obtenir', 'quatre', 'médailles', ""d'"", 'or', 'en', 'quatre', 'olympiades', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	Elle est la seconde sportive américaine, après Carl Lewis, à obtenir quatre médailles d'or en quatre olympiades.
['Le', 'climat', 'sec', 'y', 'est', 'aussi', 'influencé', 'par', 'des', 'reliefs', 'montagneux', 'moins', 'importants', 'tel', 'que', 'la', 'chaîne', 'Spring', 'mais', 'qui', 'ont', 'le', 'même', 'effet', 'réchauffant', 'et', 'asséchant', ',', 'ce', 'qui', 'au', 'bout', 'du', 'compte', 'contribue', 'à', 'créer', 'une', 'zone', 'très', 'aride', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	Le climat sec y est aussi influencé par des reliefs montagneux moins importants tel que la chaîne Spring mais qui ont le même effet réchauffant et asséchant, ce qui au bout du compte contribue à créer une zone très aride.
"['Il', 'est', 'le', 'frère', 'aîné', 'de', ""l'"", 'ancien', 'international', 'écossais', 'Thom', 'Evans', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	fr	Il est le frère aîné de l'ancien international écossais Thom Evans.
"['Dans', 'le', 'monde', 'UNIX', 'ou', 'Linux', '(', 'plus', 'généralement', 'utilisant', 'X', 'Window', 'System', ')', ',', 'le', 'troisième', 'bouton', 'est', 'traditionnellement', 'utilisé', 'pour', 'la', 'fonction', 'de', 'collage', ':', 'un', 'simple', 'balayage', ""d'"", 'une', 'zone', 'de', 'texte', 'avec', 'le', 'bouton', 'gauche', 'enfoncé', '«', 'copie', '»', 'du', 'texte', ',', 'un', 'clic', 'sur', 'le', 'bouton', 'central', 'le', '«', 'colle', '»', '.']"	[0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	Dans le monde UNIX ou Linux (plus généralement utilisant X Window System), le troisième bouton est traditionnellement utilisé pour la fonction de collage : un simple balayage d'une zone de texte avec le bouton gauche enfoncé « copie » du texte, un clic sur le bouton central le « colle ».
"['Le', ',', 'le', 'roi', ',', 'à', 'cheval', ',', 'parcourt', 'de', 'nouveau', 'le', 'chemin', 'qui', 'plus', 'tôt', ""l'"", 'a', 'conduit', 'du', 'château', 'de', 'Laeken', 'au', 'palais', 'royal', 'de', 'Bruxelles', 'le', 'jour', 'de', 'sa', 'prestation', 'de', 'serment', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 5, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0]	fr	Le, le roi, à cheval, parcourt de nouveau le chemin qui plus tôt l'a conduit du château de Laeken au palais royal de Bruxelles le jour de sa prestation de serment.
"['En', '1926', 'a', 'lieu', 'la', 'création', 'de', 'sa', 'Symphonie', ',', 'œuvre', ""d'"", 'une', 'maturité', 'de', 'métier', 'si', 'exceptionnelle', 'chez', 'un', 'garçon', 'de', 'vingt', 'ans', 'que', 'des', 'chefs', ""d'"", 'orchestre', 'tels', 'que', 'Bruno', 'Walter', ',', 'Leopold', 'Stokowski', 'et', 'Arturo', 'Toscanini', ""l'"", 'adoptent', 'immédiatement', 'et', 'lui', 'assurent', 'une', 'renommée', 'internationale', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	En 1926 a lieu la création de sa Symphonie, œuvre d'une maturité de métier si exceptionnelle chez un garçon de vingt ans que des chefs d'orchestre tels que Bruno Walter, Leopold Stokowski et Arturo Toscanini l'adoptent immédiatement et lui assurent une renommée internationale.
['Il', 'succéda', 'à', 'Gough', 'Whitlam', 'après', 'la', 'chute', 'de', 'son', 'gouvernement', 'et', ',', 'après', 'deux', 'élections', 'victorieuses', ',', 'il', 'est', 'défait', 'par', 'Bob', 'Hawke', ',', 'qui', 'lui', 'succède', '.']	[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]	fr	Il succéda à Gough Whitlam après la chute de son gouvernement et, après deux élections victorieuses, il est défait par Bob Hawke, qui lui succède.
['Les', 'principales', 'villes', 'sont', 'Zagreb', ',', 'Split', ',', 'Rijeka', ',', 'Osijek', ',', 'Zadar', ',', 'Slavonski', 'Brod', ',', 'Pula', ',', 'Karlovac', ',', 'Varaždin', ',', 'Šibenik', ',', 'Sisak', ',', 'Vinkovci', ',', 'Velika', 'Gorica', ',', 'Dubrovnik', '.']	[0, 0, 0, 0, 5, 0, 5, 0, 5, 0, 5, 0, 5, 0, 5, 6, 0, 5, 0, 5, 0, 5, 0, 5, 0, 5, 0, 5, 0, 5, 6, 0, 5, 0]	fr	Les principales villes sont Zagreb, Split, Rijeka, Osijek, Zadar, Slavonski Brod, Pula, Karlovac, Varaždin, Šibenik, Sisak, Vinkovci, Velika Gorica, Dubrovnik.
"['Ses', 'comédies', 'romantiques', '""', 'Le', 'Prince', 'des', 'marées', '""', 'en', '1991', 'et', '""', 'Leçons', 'de', 'séduction', '""', 'en', '1996', 'ont', 'moins', 'de', 'succès', '.']"	[0, 0, 0, 0, 7, 8, 8, 8, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0]	fr	"Ses comédies romantiques ""Le Prince des marées"" en 1991 et ""Leçons de séduction"" en 1996 ont moins de succès."
['En', 'revanche', ',', 'il', 'pose', 'à', 'nouveau', 'sa', 'candidature', 'pour', 'la', 'fonction', 'de', 'secrétaire', 'général', 'en', 'juin', '1975', ',', 'face', 'à', 'André', 'Bord', ',', 'puis', 'en', 'avril', '1976', ',', 'face', 'à', 'Yves', 'Guéna', ',', 'mais', 'il', 'échoue', 'dans', 'les', 'deux', 'cas', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	En revanche, il pose à nouveau sa candidature pour la fonction de secrétaire général en juin 1975, face à André Bord, puis en avril 1976, face à Yves Guéna, mais il échoue dans les deux cas.
['Mais', 'ce', 'nombre', 'prend', 'aussi', 'en', 'compte', 'le', 'trafic', 'hors', 'gares', 'de', 'Savoie', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]	fr	Mais ce nombre prend aussi en compte le trafic hors gares de Savoie.
"['Ce', 'match', 'se', 'déroule', 'au', 'Parc', 'des', 'sports', 'et', 'de', ""l'"", 'amitié', 'à', 'Narbonne', 'et', 'voit', 'le', '""', 'XV', 'du', 'président', '""', ""s'"", 'imposer', '83', 'à', '12', 'face', 'aux', '""', 'Baa-Baas', '""', '.']"	[0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 6, 6, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	"Ce match se déroule au Parc des sports et de l'amitié à Narbonne et voit le ""XV du président"" s'imposer 83 à 12 face aux ""Baa-Baas""."
"['En', 'effet', ',', 'le', '""', 'Lancelot', '""', 'et', 'le', '""', 'Perceval', '""', 'sont', 'des', 'sources', 'importantes', 'pour', 'les', 'auteurs', 'des', 'siècles', 'suivants', 'qui', 'racontent', 'en', 'prose', 'la', 'légende', 'du', 'roi', 'Arthur', 'et', 'du', 'Graal', '.']"	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 7, 0]	fr	"En effet, le ""Lancelot"" et le ""Perceval"" sont des sources importantes pour les auteurs des siècles suivants qui racontent en prose la légende du roi Arthur et du Graal."
['Il', 'en', 'revint', ',', 'après', 'avoir', 'atteint', 'les', 'portes', 'd’', 'Auschwitz', ',', 'porteur', 'd’', 'une', 'information', 'sans', 'équivoque', ',', 'le', 'destin', 'des', 'déportés', 'était', 'la', 'mort', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	Il en revint, après avoir atteint les portes d’ Auschwitz, porteur d’ une information sans équivoque, le destin des déportés était la mort.
"['Ce', 'jeu', ""n'"", 'offre', 'plus', 'la', 'possibilité', 'de', 'piloter', ""d'"", 'autres', 'véhicules', ',', 'cela', 'reviendra', 'avec', '""', 'Nuclear', 'Strike', '""', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0]	fr	"Ce jeu n'offre plus la possibilité de piloter d'autres véhicules, cela reviendra avec ""Nuclear Strike""."
"['Les', 'miliciens', 'bourgeois', ""d'"", 'Arras', 'par', 'exemple', 'portaient', 'en', 'ceinture', 'une', 'écharpe', 'rouge', '.']"	[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	Les miliciens bourgeois d'Arras par exemple portaient en ceinture une écharpe rouge.
"['Cette', 'pièce', ',', 'dit', 'Peter', 'Brook', ',', '""', 'parle', 'des', 'émotions', 'les', 'plus', 'modernes', '–', 'de', 'la', 'violence', ',', 'la', 'haine', ',', 'la', 'cruauté', ',', 'la', 'souffrance', '""', '.']"	[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	"Cette pièce, dit Peter Brook, ""parle des émotions les plus modernes – de la violence, la haine, la cruauté, la souffrance""."
['Gilgamesh', 'est', 'quant', 'à', 'lui', 'le', 'héros', 'de', 'plusieurs', 'récits', 'sumériens', ',', 'avant', 'la', 'rédaction', 'de', 'sa', 'fameuse', 'épopée', 'au', 'début', 'du', '.']	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	Gilgamesh est quant à lui le héros de plusieurs récits sumériens, avant la rédaction de sa fameuse épopée au début du.
"['Il', 'rentre', 'plus', 'tard', 'dans', 'le', 'groupe', '""', 'Mercy', '""', ',', 'signé', 'sous', 'le', 'label', 'de', 'Led', 'Zeppelin', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0]	fr	"Il rentre plus tard dans le groupe ""Mercy"", signé sous le label de Led Zeppelin."
['Il', 'passera', 'même', 'par', 'l’', 'Égypte', 'pour', 'finalement', 'faire', 'de', 'Cher', 'l’', 'artiste', 'féminine', 'la', 'plus', 'enrichie', 'de', 'l’', 'année', '2000', '.']	[0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	Il passera même par l’ Égypte pour finalement faire de Cher l’ artiste féminine la plus enrichie de l’ année 2000.
"['Plusieurs', 'médias', 'musicaux', 'inspirés', 'de', 'la', 'série', 'ont', 'été', 'commercialisés', 'incluant', 'deux', 'albums', ',', 'le', 'premier', 'intitulé', '""', 'et', 'le', 'deuxième', '""', ',', 'trois', 'vidéoclips', 'de', 'hip-hop', ',', 'et', 'un', 'quatrième', 'vidéoclip', 'de', 'style', 'anime', 'avec', 'le', 'groupe', 'They', 'Might', 'Be', 'Giants', 'et', 'leur', 'chanson', '""', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0]	fr	"Plusieurs médias musicaux inspirés de la série ont été commercialisés incluant deux albums, le premier intitulé ""et le deuxième"", trois vidéoclips de hip-hop, et un quatrième vidéoclip de style anime avec le groupe They Might Be Giants et leur chanson ""."
"['Le', 'directeur', 'du', 'centre', 'de', 'formation', 'parle', 'alors', 'du', 'milieu', 'de', 'terrain', 'à', ""l'"", 'entraîneur', 'Jean-Marc', 'Furlan', 'estimant', ""qu'"", 'il', ""n'"", 'a', '«', 'rien', 'à', 'faire', '»', 'avec', 'lui', 'et', ""qu'"", 'il', 'a', 'le', 'niveau', 'pour', 'évoluer', 'dans', ""l'"", 'équipe', 'première', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	fr	Le directeur du centre de formation parle alors du milieu de terrain à l'entraîneur Jean-Marc Furlan estimant qu'il n'a « rien à faire » avec lui et qu'il a le niveau pour évoluer dans l'équipe première.
"['Les', 'survivants', 'de', ""l'"", 'expédition', 'sont', 'dûment', 'honorés', 'à', 'leur', 'retour', ',', 'avec', 'des', 'médailles', 'polaires', 'et', 'des', 'promotions', 'pour', 'le', 'personnel', 'de', 'la', 'Royal', 'Navy', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0]	fr	Les survivants de l'expédition sont dûment honorés à leur retour, avec des médailles polaires et des promotions pour le personnel de la Royal Navy.
['Puis', ',', 'il', 'est', 'porté', 'en', '1996', 'sur', 'PlayStation', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 7, 0]	fr	Puis, il est porté en 1996 sur PlayStation.
['Pour', 'la', 'saison', '2010', '-', '2011', ',', 'Sunderland', 'obtient', 'la', 'signature', 'en', 'prêt', 'de', 'Danny', 'Welbeck', '.']	[0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 2, 0]	fr	Pour la saison 2010 - 2011, Sunderland obtient la signature en prêt de Danny Welbeck.
