tokens	ner_tags	lang	text
['Pode', 'ser', 'encontrada', 'no', 'Chile', ',', 'Argentina', ',', 'Bolívia', 'e', 'Peru', '.']	[0, 0, 0, 0, 5, 0, 5, 0, 5, 0, 5, 0]	pt	Pode ser encontrada no Chile, Argentina, Bolívia e Peru.
['Ocorrem', 'na', 'Ásia', ',', 'Australásia', 'e', 'Pacífico', '.']	[0, 0, 5, 0, 5, 0, 5, 0]	pt	Ocorrem na Ásia, Australásia e Pacífico.
['Nessa', 'altura', 'o', 'presidente', 'demissionário', 'foi', 'copiosamente', 'derrotado', 'por', 'José', 'de', 'Sousa', 'Cintra', 'que', 'imprimiu', 'um', 'estilo', 'popular', 'pouco', 'habitual', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]	pt	Nessa altura o presidente demissionário foi copiosamente derrotado por José de Sousa Cintra que imprimiu um estilo popular pouco habitual.
['Jussiê', 'fez', 'boa', 'jogada', 'pelo', 'meio', 'e', 'chutou', '.']	[1, 0, 0, 0, 0, 0, 0, 0, 0]	pt	Jussiê fez boa jogada pelo meio e chutou.
['Em', 'Cabo', 'Verde', ',', 'a', 'taxa', 'de', 'prevalência', 'estimada', 'por', 'infecção', 'do', 'HIV', 'é', 'de', '0,5', '%', 'e', '1,5', '%', 'e', ',', 'até', '2006', ',', 'casos', 'confirmados', 'haviam', 'sido', 'registrados', 'no', 'país', '.']	[0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pt	Em Cabo Verde, a taxa de prevalência estimada por infecção do HIV é de 0,5% e 1,5% e, até 2006, casos confirmados haviam sido registrados no país.
['As', 'estatísticas', 'recentes', 'indicam', 'o', 'déficit', 'habitacional', 'que', 'a', 'Índia', 'sofre', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]	pt	As estatísticas recentes indicam o déficit habitacional que a Índia sofre.
"['A', 'canção', 'é', 'o', '23º', '""', 'single', '""', 'mais', 'vendido', 'da', 'década', 'de', '2000', 'no', 'Reino', 'Unido', ',', 'com', 'vendas', 'de', '756.215', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0]	pt	"A canção é o 23º ""single"" mais vendido da década de 2000 no Reino Unido, com vendas de 756.215."
['O', 'São', 'Paulo', 'Crystal', 'Futebol', 'Clube', 'é', 'um', 'clube', 'de', 'futebol', 'da', 'cidade', 'e', 'disputa', 'o', 'Campeonato', 'Paraibano', 'de', 'Futebol', '.']	[0, 3, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 0]	pt	O São Paulo Crystal Futebol Clube é um clube de futebol da cidade e disputa o Campeonato Paraibano de Futebol.
"['O', 'calor', 'extremo', 'é', 'mais', 'comum', 'em', 'Sydney', 'do', 'que', 'em', 'outras', 'grandes', 'cidades', 'australiana', 'da', 'zona', '""', 'Cfa', '""', 'na', 'Austrália', ',', 'especialmente', 'nos', 'subúrbios', 'ocidentais', ',', 'onde', 'as', 'altas', 'acima', 'de', '40', '°C', 'não', 'são', 'incomuns', '.']"	[0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pt	"O calor extremo é mais comum em Sydney do que em outras grandes cidades australiana da zona ""Cfa"" na Austrália, especialmente nos subúrbios ocidentais, onde as altas acima de 40 °C não são incomuns."
['Foi', 'amigo', 'de', 'infância', 'de', 'Cesare', 'Pavese', 'com', 'quem', 'conviveu', 'e', 'aprendeu', 'o', 'inglês', 'através', 'da', 'leitura', 'de', 'alguns', 'clássicos', '.']	[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pt	Foi amigo de infância de Cesare Pavese com quem conviveu e aprendeu o inglês através da leitura de alguns clássicos.
['Pertenceu', 'ao', 'grupo', 'de', 'conselheiros', 'próximos', 'do', 'presidente', 'Paul', 'von', 'Hindenburg', 'no', 'final', 'da', 'República', 'de', 'Weimar', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 3, 4, 4, 0]	pt	Pertenceu ao grupo de conselheiros próximos do presidente Paul von Hindenburg no final da República de Weimar.
['No', 'século', 'XVI', ',', 'a', 'pecuária', 'e', 'a', 'lavoura', 'de', 'cana-de-açúcar', 'impulsionaram', 'o', 'progresso', ',', 'definitivamente', 'assegurado', 'quando', 'o', 'porto', 'começou', 'a', 'exportar', 'o', 'ouro', 'extraído', 'de', 'Minas', 'Gerais', ',', 'no', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0]	pt	No século XVI, a pecuária e a lavoura de cana-de-açúcar impulsionaram o progresso, definitivamente assegurado quando o porto começou a exportar o ouro extraído de Minas Gerais, no.
['Em', 'protestos', 'contra', 'a', 'invasão', 'do', 'Iraque', 'muitos', 'ativistas', 'usaram', 'a', 'suástica', 'em', 'associação', 'a', 'George', 'W.', 'Bush', '.']	[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	pt	Em protestos contra a invasão do Iraque muitos ativistas usaram a suástica em associação a George W. Bush.
['Maomé', 'Ali', 'conseguiu', 'recapturar', 'a', 'cidade', 'para', 'o', 'controle', 'otomano', 'com', 'sucesso', 'em', '1813', '.']	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	pt	Maomé Ali conseguiu recapturar a cidade para o controle otomano com sucesso em 1813.
['O', 'primeiro', 'transplante', 'de', 'coração', 'bem', 'sucedido', 'foi', 'realizado', 'em', '1967', 'pelo', 'cirurgião', 'sul-africano', 'Christiaan', 'Barnard', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	pt	O primeiro transplante de coração bem sucedido foi realizado em 1967 pelo cirurgião sul-africano Christiaan Barnard.
['Afirmavam', 'que', 'Guilherme', 'criticava', 'a', 'tirania', 'de', 'Jaime', ',', 'mas', 'ele', 'mesmo', 'almejava', 'ser', 'tirano', 'da', 'Inglaterra', '.']	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]	pt	Afirmavam que Guilherme criticava a tirania de Jaime, mas ele mesmo almejava ser tirano da Inglaterra.
