tokens	ner_tags	lang	text
['El', 'Lago', 'de', 'Sanabria', 'fue', 'pionero', 'en', 'ello', '.']	[0, 5, 6, 6, 0, 0, 0, 0, 0]	es	El Lago de Sanabria fue pionero en ello.
['Esta', 'última', 'decidió', 'en', '2005', 'establecer', 'en', 'la', 'capital', 'su', 'nueva', 'sede', 'para', 'Europa', ',', 'África', 'y', 'Oriente', 'Medio', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 5, 6, 0]	es	Esta última decidió en 2005 establecer en la capital su nueva sede para Europa, África y Oriente Medio.
['Fue', 'creado', 'para', 'el', 'sistema', 'operativo', 'DOS', 'para', 'PC', ',', 'apareciendo', 'seguidamente', 'versiones', 'para', 'las', 'plataformas', 'Amiga', 'y', 'Mega', 'Drive', ';', 'la', 'versión', 'en', 'DOS', 'sigue', 'siendo', 'ejecutable', 'por', 'las', 'distintas', 'versiones', 'de', 'Windows', '.']	[0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 8, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0]	es	Fue creado para el sistema operativo DOS para PC, apareciendo seguidamente versiones para las plataformas Amiga y Mega Drive; la versión en DOS sigue siendo ejecutable por las distintas versiones de Windows.
['Con', 'el', 'comienzo', 'del', 'siglo', ',', 'lideró', 'junto', 'con', 'André', 'Derain', 'un', 'grupo', 'conocido', 'como', 'fovismo', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]	es	Con el comienzo del siglo, lideró junto con André Derain un grupo conocido como fovismo.
"['En', 'octubre', 'de', '1977', ',', '""', 'Bat', 'Out', 'of', 'Hell', '""', 'fue', 'finalmente', 'liberado', '.']"	[0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 0, 0, 0, 0, 0]	es	"En octubre de 1977, ""Bat Out of Hell"" fue finalmente liberado."
['En', 'oposición', 'a', 'las', 'monarquías', 'absolutas', ',', 'Montesquieu', 'defendió', 'las', 'bases', 'del', 'constitucionalismo', 'moderno', 'con', 'la', 'separación', 'de', 'los', 'poderes', 'legislativo', ',', 'ejecutivo', 'y', 'judicial', '.']	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	es	En oposición a las monarquías absolutas, Montesquieu defendió las bases del constitucionalismo moderno con la separación de los poderes legislativo, ejecutivo y judicial.
"['La', 'película', 'es', 'una', 'crítica', 'al', 'mundo', 'de', 'Hollywood', 'y', 'al', 'sistema', 'de', 'contratación', 'de', 'actores', 'denominado', '""', 'Star-system', '""', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	es	"La película es una crítica al mundo de Hollywood y al sistema de contratación de actores denominado ""Star-system""."
['La', 'misma', 'revista', 'la', 'ubicó', 'en', 'la', 'tercera', 'posición', 'de', 'las', 'actrices', 'mejores', 'pagadas', 'en', '2017', ',', 'con', 'ganancias', 'de', '24', 'millones', 'de', 'dólares', ',', 'detrás', 'de', 'Emma', 'Stone', 'y', 'Jennifer', 'Aniston', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0]	es	La misma revista la ubicó en la tercera posición de las actrices mejores pagadas en 2017, con ganancias de 24 millones de dólares, detrás de Emma Stone y Jennifer Aniston.
['El', 'siguiente', 'grupo', 'en', 'importancia', 'son', 'visitantes', 'de', 'Europa', 'y', 'Asia', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0]	es	El siguiente grupo en importancia son visitantes de Europa y Asia.
['La', 'década', 'de', 'los', 'años', 'treinta', 'terminó', 'con', 'una', 'muy', 'exitosa', 'gira', 'europea', 'justo', 'cuando', 'la', 'Segunda', 'Guerra', 'Mundial', 'se', 'cernía', 'sobre', 'Europa', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 5, 0]	es	La década de los años treinta terminó con una muy exitosa gira europea justo cuando la Segunda Guerra Mundial se cernía sobre Europa.
['Según', 'algunos', 'medios', 'el', 'cambio', 'de', 'orientación', 'con', 'la', 'llegada', 'de', 'Mauricio', 'Macri', 'a', 'la', 'presidencia', 'fue', 'el', 'retorno', 'a', 'la', 'dependencia', 'del', 'crudo', 'importado', 'para', 'el', 'abastecimiento', 'interno', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	es	Según algunos medios el cambio de orientación con la llegada de Mauricio Macri a la presidencia fue el retorno a la dependencia del crudo importado para el abastecimiento interno.
"['Con', 'puerto', 'comercial', ',', 'su', 'máximo', 'esplendor', 'lo', 'tuvo', 'en', 'los', 'siglos', 'VII', 'y', 'VI', '""', 'a', '""', 'C.', ',', 'declinando', 'en', 'la', 'Edad', 'Media', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0]	es	"Con puerto comercial, su máximo esplendor lo tuvo en los siglos VII y VI ""a"" C., declinando en la Edad Media."
['En', 'los', 'octavos', 'de', 'final', ',', 'tendría', 'un', 'complicado', 'enfrentamiento', 'contra', 'el', 'número', '5', 'del', 'ranking', ',', 'Kei', 'Nishikori', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	es	En los octavos de final, tendría un complicado enfrentamiento contra el número 5 del ranking, Kei Nishikori.
['Además', 'ha', 'participado', 'en', 'la', 'Copa', 'Africana', 'de', 'Naciones', '2006', '.']	[0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 0]	es	Además ha participado en la Copa Africana de Naciones 2006.
['En', 'junio', 'de', '2001', 'realizaron', 'un', 'nuevo', 'disco', 'Take', 'Off', 'Your', 'Pants', 'and', 'Jacket', ',', 'que', 'continuo', 'el', 'éxito', 'comercial', 'de', 'la', 'banda', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	es	En junio de 2001 realizaron un nuevo disco Take Off Your Pants and Jacket, que continuo el éxito comercial de la banda.
"['Por', 'ese', 'entonces', 'además', 'compuso', 'los', 'temas', 'de', 'su', 'primer', 'trabajo', 'como', 'solista', 'denominado', '""', 'The', 'End', 'of', 'the', 'Game', '""', ',', 'que', 'incluyó', 'sonidos', 'más', 'cercanos', 'al', '""', 'jazz', '""', 'fusión', 'que', 'a', 'su', 'clásico', '""', 'blues', '""', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	es	"Por ese entonces además compuso los temas de su primer trabajo como solista denominado ""The End of the Game"", que incluyó sonidos más cercanos al ""jazz"" fusión que a su clásico ""blues""."
['Tales', 'quejas', 'no', 'le', 'disuadieron', 'al', 'punto', 'de', 'que', 'apareciera', 'en', 'Huesca', 'la', 'segunda', 'parte', 'de', 'esta', 'obra', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0]	es	Tales quejas no le disuadieron al punto de que apareciera en Huesca la segunda parte de esta obra.
"['En', '2008', 'publicó', '""', 'Un', 'hombre', 'en', 'la', 'oscuridad', '""', '.', '.']"	[0, 0, 0, 0, 7, 8, 8, 8, 8, 0, 0, 0]	es	"En 2008 publicó ""Un hombre en la oscuridad"".."
"['En', 'Argentina', 'se', 'distingue', 'el', '""', 'jamón', 'serrano', '""', 'del', 'jamón', 'crudo', 'por', 'estar', 'el', 'primero', 'recubierto', 'de', 'pimentón', 'y', 'por', 'venderse', 'más', 'estacionado', '.']"	[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	es	"En Argentina se distingue el ""jamón serrano"" del jamón crudo por estar el primero recubierto de pimentón y por venderse más estacionado."
['Bajo', 'el', 'liderazgo', 'presidencial', 'cerca', 'de', '5.000', 'arrestos', 'fueron', 'efectuados', 'y', 'el', 'Ku', 'Klux', 'Klan', 'arrostró', 'uno', 'de', 'los', 'golpes', 'más', 'duros', 'a', 'su', 'organización', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	es	Bajo el liderazgo presidencial cerca de 5.000 arrestos fueron efectuados y el Ku Klux Klan arrostró uno de los golpes más duros a su organización.
['Tras', 'un', 'siglo', 'y', 'medio', 'de', 'relativo', 'crecimiento', 'alrededor', 'del', 'año', '1670', 'el', 'complicado', 'comercio', 'exterior', 'del', 'sector', 'vitivinícola', 'propició', 'la', 'emigración', 'de', 'muchas', 'familias', 'especialmente', 'hacia', 'Venezuela', 'y', 'Cuba', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0]	es	Tras un siglo y medio de relativo crecimiento alrededor del año 1670 el complicado comercio exterior del sector vitivinícola propició la emigración de muchas familias especialmente hacia Venezuela y Cuba.
"['La', 'serie', 'es', 'una', 'adaptación', 'de', 'la', 'serie', 'de', 'televisión', 'mexicana', '""', 'Terminales', '""', 'de', 'Televisa', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0]	es	"La serie es una adaptación de la serie de televisión mexicana ""Terminales"" de Televisa."
['El', 'blog', 'originalmente', 'emitía', 'entrevistas', 'con', 'las', 'estrellas', 'de', 'cine', 'incluyendo', 'Sarah', 'Michelle', 'Gellar', 'y', 'Amber', 'Tamblyn', 'pero', 'ha', 'sido', 'asumido', 'por', 'su', 'compañero', 'de', 'habitación', 'que', 'archivó', 'el', 'informe', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	es	El blog originalmente emitía entrevistas con las estrellas de cine incluyendo Sarah Michelle Gellar y Amber Tamblyn pero ha sido asumido por su compañero de habitación que archivó el informe.
['Actualmente', 'viven', 'en', 'Las', 'Vegas', '.']	[0, 0, 0, 5, 6, 0]	es	Actualmente viven en Las Vegas.
['Con', 'la', 'Selección', 'de', 'fútbol', 'de', 'Colombia', 'ha', 'participado', 'en', 'tres', 'ediciones', 'de', 'la', 'Copa', 'América', '(', '2001', ',', '2004', 'y', '2007', ')', ',', 'además', 'de', 'participar', 'de', 'las', 'categorías', 'juveniles', 'especialmente', 'sub', '20', 'y', 'eliminatorias', 'mundialistas', 'y', 'preolímpicas', '.']	[0, 0, 3, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	es	Con la Selección de fútbol de Colombia ha participado en tres ediciones de la Copa América (2001, 2004 y 2007), además de participar de las categorías juveniles especialmente sub 20 y eliminatorias mundialistas y preolímpicas.
['Tras', 'abandonar', 'el', 'Parc', 'des', 'Princes', ',', 'se', 'instaló', 'en', 'España', 'para', 'dirigir', 'al', 'Athletic', 'Club', '.']	[0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 5, 0, 0, 0, 3, 4, 0]	es	Tras abandonar el Parc des Princes, se instaló en España para dirigir al Athletic Club.
['Su', 'hermana', 'hacia', 'suéteres', 'así', 'que', 'vendió', 'una', 'bicicleta', 'de', 'un', 'hermano', 'menor', 'para', 'poder', 'comprar', 'la', 'primera', 'tejedora', 'de', 'segunda', 'mano', 'para', 'que', 'los', 'suéteres', 'se', 'hiciesen', 'más', 'rápido', ',', 'y', 'comenzó', 'a', 'comercializar', 'una', 'pequeña', 'colección', 'de', 'suéteres', 'a', 'las', 'tiendas', 'locales', 'en', 'el', 'área', 'de', 'Véneto', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]	es	Su hermana hacia suéteres así que vendió una bicicleta de un hermano menor para poder comprar la primera tejedora de segunda mano para que los suéteres se hiciesen más rápido, y comenzó a comercializar una pequeña colección de suéteres a las tiendas locales en el área de Véneto.
['La', 'primera', 'parte', 'comienza', 'en', 'los', 'Años', '1950', 'y', 'prepara', 'el', 'tablero', 'y', 'las', 'piezas', '.']	[0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0]	es	La primera parte comienza en los Años 1950 y prepara el tablero y las piezas.
"['A', 'continuación', 'comenzó', 'a', 'trabajar', 'en', 'otro', 'proyecto', 'relacionado', 'con', 'la', 'cultura', 'italiana', ',', 'escribió', 'y', 'dirigió', 'el', 'documental', '""', 'Passione', '""', ',', 'una', 'mirada', 'a', 'las', 'tradiciones', 'y', 'herencia', 'musical', 'de', 'Nápoles', ',', 'y', 'su', 'influencia', 'en', 'el', 'resto', 'del', 'mundo', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	es	"A continuación comenzó a trabajar en otro proyecto relacionado con la cultura italiana, escribió y dirigió el documental ""Passione"", una mirada a las tradiciones y herencia musical de Nápoles, y su influencia en el resto del mundo."
['El', 'aranés', 'es', 'la', 'lengua', 'materna', 'de', 'cerca', 'de', '2800', 'personas', ',', 'lo', 'que', 'representa', 'un', '0,007', '%', 'de', 'la', 'población', 'de', 'España', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]	es	El aranés es la lengua materna de cerca de 2800 personas, lo que representa un 0,007% de la población de España.
['En', 'su', 'primera', 'temporada', 'fue', 'el', 'máximo', 'anotador', 'del', 'equipo', ',', 'por', 'delante', 'de', 'Fred', 'Scolari', ',', 'promediando', '16,8', 'puntos', 'por', 'partido', ',', 'siendo', 'el', 'segundo', 'mejor', 'anotador', 'de', 'la', 'liga', 'por', 'detrás', 'de', 'Joe', 'Fulks', 'y', 'el', 'mejor', 'porcentaje', 'de', 'tiros', 'de', 'campo', ',', 'con', 'un', '40,1', '%', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	es	En su primera temporada fue el máximo anotador del equipo, por delante de Fred Scolari, promediando 16,8 puntos por partido, siendo el segundo mejor anotador de la liga por detrás de Joe Fulks y el mejor porcentaje de tiros de campo, con un 40,1%.
['Cuando', 'Vietnam', 'invadió', 'el', 'país', 'había', 'entre', '4,7', 'y', '5,5', 'millones', 'de', 'habitantes', '.']	[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	es	Cuando Vietnam invadió el país había entre 4,7 y 5,5 millones de habitantes.
['La', 'historia', 'refleja', 'las', 'excentricidades', 'y', 'excesos', 'que', 'hacen', 'de', 'Calígula', 'un', 'hombre', 'temido', 'y', 'odiado', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	es	La historia refleja las excentricidades y excesos que hacen de Calígula un hombre temido y odiado.
['Esta', 'llegada', 'de', 'inmigrantes', 'ha', 'causado', 'algunos', 'problemas', 'de', 'convivencia', ',', 'tal', 'es', 'el', 'caso', 'de', 'la', 'ciudad', 'de', 'Malmö', ',', 'donde', 'los', 'inmigrantes', 'y', 'sus', 'descendientes', 'conforman', 'el', '40', '%', 'de', 'la', 'población', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	es	Esta llegada de inmigrantes ha causado algunos problemas de convivencia, tal es el caso de la ciudad de Malmö, donde los inmigrantes y sus descendientes conforman el 40% de la población.
['El', 'entrenador', 'Phil', 'Jackson', 'dejó', 'el', 'equipo', 'y', 'otros', 'jugadores', 'como', 'Scottie', 'Pippen', ',', 'Steve', 'Kerr', ',', 'y', 'Jud', 'Buechler', 'pasaron', 'a', 'la', 'agencia', 'libre', '.']	[0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]	es	El entrenador Phil Jackson dejó el equipo y otros jugadores como Scottie Pippen, Steve Kerr, y Jud Buechler pasaron a la agencia libre.
['Los', 'tres', 'primeros', 'años', 'Lang', 'en', 'Canterbury', 'estuvieron', 'marcados', 'por', 'enfermedades', 'intermitentes', ',', 'que', 'requirieron', 'períodos', 'de', 'convalecencia', 'fuera', 'de', 'sus', 'funciones', '.']	[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	es	Los tres primeros años Lang en Canterbury estuvieron marcados por enfermedades intermitentes, que requirieron períodos de convalecencia fuera de sus funciones.
['368', 'casos', '(', 'incluidas', '323', 'muertes', ')', 'se', 'notificaron', 'en', 'la', 'provincia', 'de', 'Uíge', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0]	es	368 casos (incluidas 323 muertes) se notificaron en la provincia de Uíge.
['El', 'proceso', 'de', 'retirada', 'del', 'territorio', 'implicó', 'conflictos', 'dentro', 'de', 'la', 'sociedad', 'israelí', ',', 'debido', 'a', 'la', 'retirada', 'de', 'casi', '8000', 'colonos', 'judíos', 'que', 'vivían', 'en', 'la', 'Franja', 'de', 'Gaza', ',', 'frente', 'a', 'una', 'población', 'de', '1,4', 'millones', 'de', 'palestinos', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	es	El proceso de retirada del territorio implicó conflictos dentro de la sociedad israelí, debido a la retirada de casi 8000 colonos judíos que vivían en la Franja de Gaza, frente a una población de 1,4 millones de palestinos.
['Noruega', 'y', 'Dinamarca', 'fueron', 'ocupadas', 'con', '3.800', 'muertos', 'y', '1.600', 'heridos', 'alemanes', ',', 'y', 'se', 'perdieron', '100', 'aviones', ',', 'menos', 'del', '10', '%', 'de', 'los', 'utilizados', '.']	[5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	es	Noruega y Dinamarca fueron ocupadas con 3.800 muertos y 1.600 heridos alemanes, y se perdieron 100 aviones, menos del 10% de los utilizados.
['La', 'cinta', ',', 'con', 'guion', 'de', 'Luis', 'Fernández', 'Ardavín', 'y', 'Ramón', 'Torrado', ',', 'fue', 'producida', 'por', 'Suevia', 'Films', '.']	[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 2, 0, 0, 0, 0, 3, 4, 0]	es	La cinta, con guion de Luis Fernández Ardavín y Ramón Torrado, fue producida por Suevia Films.
"['El', 'éxito', 'del', '""', 'concierto', '1000', 'canciones', '""', 'se', 'ha', 'convertido', 'en', 'una', 'leyenda', 'en', 'Japón', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]	es	"El éxito del ""concierto 1000 canciones"" se ha convertido en una leyenda en Japón."
['Es', 'migratorio', 'e', 'invernante', 'en', 'áreas', 'costeras', 'desde', 'los', 'Estados', 'Unidos', 'a', 'Patagonia', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 5, 0]	es	Es migratorio e invernante en áreas costeras desde los Estados Unidos a Patagonia.
['Algunos', 'autores', 'y', 'teóricos', ',', 'como', 'Ginés', 'S.', 'Cutillas', ',', 'hablan', 'de', 'UNK', 'tensión', 'UNK', ',', 'la', 'necesaria', 'para', 'entender', 'un', 'texto', 'breve', 'como', 'una', 'unidad', 'de', 'lectura', '.']	[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	es	Algunos autores y teóricos, como Ginés S. Cutillas, hablan de UNK tensión UNK, la necesaria para entender un texto breve como una unidad de lectura.
"['En', '1994', ',', 'se', 'juntaron', 'nuevamente', 'y', 'grabaron', '""', 'God', 'of', 'Love', '""', 'al', 'año', 'siguiente', ',', 'basado', 'en', 'el', '""', 'reggae', '""', 'y', 'el', '""', 'heavy', 'metal', '""', 'de', 'fusión', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	es	"En 1994, se juntaron nuevamente y grabaron ""God of Love"" al año siguiente, basado en el ""reggae"" y el ""heavy metal"" de fusión."
