tokens	ner_tags	lang	text
['As', 'the', 'final', 'whistle', 'blew', ',', 'the', 'Raja', 'Casablanca', 'team', 'rushed', 'to', 'their', 'childhood', 'idol', 'and', 'stripped', 'him', 'down', 'to', 'his', 'underpants', 'in', 'search', 'of', 'souvenirs', '.']	[0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	en	As the final whistle blew, the Raja Casablanca team rushed to their childhood idol and stripped him down to his underpants in search of souvenirs.
"['The', 'album', 'features', 'Steph', 'Honde', 'on', 'vocals', 'and', 'guitars', ',', 'Tim', 'Bogert', 'on', 'bass', ',', 'Don', 'Airey', 'on', 'keyboards', 'and', 'Paul', ""Di'Anno"", 'on', 'lead', 'vocals', 'on', 'the', 'bonus', 'track', '.']"	[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]	en	The album features Steph Honde on vocals and guitars, Tim Bogert on bass, Don Airey on keyboards and Paul Di'Anno on lead vocals on the bonus track.
['by', 'former', 'Sierra', 'Club', 'President', ',', 'Adam', 'Werbach', ',', 'who', 'argued', 'for', 'the', 'evolution', 'of', 'environmentalism', 'into', 'a', 'more', 'expansive', ',', 'relevant', 'and', 'powerful', 'progressive', 'politics', '.']	[0, 0, 3, 4, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	en	by former Sierra Club President, Adam Werbach, who argued for the evolution of environmentalism into a more expansive, relevant and powerful progressive politics.
['He', 'made', 'his', 'name', 'with', 'OFK', 'Beograd', 'where', 'he', 'was', 'a', 'defensive', 'right', 'back', 'fixture', 'for', '11', 'years', 'between', '1962', 'and', '1973', ',', 'before', 'moving', 'on', 'to', 'Red', 'Star', 'Belgrade', 'for', '3', 'seasons', 'until', '1976', '.']	[0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0]	en	He made his name with OFK Beograd where he was a defensive right back fixture for 11 years between 1962 and 1973, before moving on to Red Star Belgrade for 3 seasons until 1976.
['Jouett', ',', 'full', 'speed', '.']	[7, 0, 0, 0, 0]	en	Jouett, full speed.
['He', 'was', 'awarded', 'the', 'International', 'Grandmaster', 'title', 'in', '1950', 'by', 'FIDE', 'on', 'its', 'inaugural', 'list', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]	en	He was awarded the International Grandmaster title in 1950 by FIDE on its inaugural list.
"['Industrial', 'relations', 'was', 'formed', 'with', 'a', 'strong', 'problem-solving', 'orientation', 'that', 'rejected', 'both', 'the', 'classical', 'economists', ""'"", '""', 'laissez-faire', '""', 'solutions', 'to', 'labour', 'problems', 'and', 'the', 'Marxist', 'solution', 'of', 'class', 'revolution', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0]	en	"Industrial relations was formed with a strong problem-solving orientation that rejected both the classical economists' "" laissez-faire "" solutions to labour problems and the Marxist solution of class revolution."
['Employment', 'essays', 'detailing', 'experience', 'in', 'a', 'certain', 'occupational', 'field', 'are', 'required', 'when', 'applying', 'for', 'some', 'jobs', ',', 'especially', 'government', 'jobs', 'in', 'the', 'United', 'States', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0]	en	Employment essays detailing experience in a certain occupational field are required when applying for some jobs, especially government jobs in the United States.
['Some', 'Russian', 'writers', ',', 'like', 'Tolstoy', 'and', 'Dostoyevsky', ',', 'are', 'known', 'also', 'as', 'philosophers', ',', 'while', 'many', 'more', 'authors', 'are', 'known', 'primarily', 'for', 'their', 'philosophical', 'works', '.']	[0, 7, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	en	Some Russian writers, like Tolstoy and Dostoyevsky, are known also as philosophers, while many more authors are known primarily for their philosophical works.
['He', 'was', 'preceded', 'by', 'unmanned', 'dives', 'in', '1995', 'and', '2009', ',', 'as', 'well', 'as', 'by', 'Jacques', 'Piccard', 'and', 'Don', 'Walsh', ',', 'the', 'first', 'men', 'to', 'reach', 'the', 'bottom', 'of', 'the', 'Mariana', 'Trench', 'aboard', 'the', 'Bathyscaphe', 'Trieste', 'in', '1960', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 7, 8, 0, 0, 0]	en	He was preceded by unmanned dives in 1995 and 2009, as well as by Jacques Piccard and Don Walsh, the first men to reach the bottom of the Mariana Trench aboard the Bathyscaphe Trieste in 1960.
['He', 'currently', 'resides', 'in', 'Liechtenstein', ',', 'of', 'which', 'he', 'is', 'also', 'a', 'citizen', '.']	[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]	en	He currently resides in Liechtenstein, of which he is also a citizen.
"['As', 'country', 'radio', 'became', 'more', 'popular', ',', 'trucking', 'songs', 'like', 'the', '1963', 'hit', 'song', '""', 'Six', 'Days', 'on', 'the', 'Road', '""', 'by', 'Dave', 'Dudley', 'began', 'to', 'make', 'up', 'their', 'own', 'subgenre', 'of', 'country', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 8, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	en	"As country radio became more popular, trucking songs like the 1963 hit song "" Six Days on the Road "" by Dave Dudley began to make up their own subgenre of country."
"['In', 'perfect', 'information', 'games', ',', 'such', 'as', 'chess', ',', 'each', 'player', 'has', 'complete', 'information', 'on', 'the', 'state', 'of', 'the', 'game', ',', 'but', 'in', 'other', 'games', ',', 'such', 'as', '""', 'Tigris', 'and', 'Euphrates', '""', 'or', '""', 'Stratego', '""', ',', 'some', 'information', 'is', 'hidden', 'from', 'players', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]	en	"In perfect information games, such as chess, each player has complete information on the state of the game, but in other games, such as "" Tigris and Euphrates "" or "" Stratego "", some information is hidden from players."
['The', 'rapid', 'urbanization', 'of', 'the', 'area', ',', 'which', 'continues', 'to', 'this', 'day', ',', 'began', 'in', 'the', 'Meiji', 'and', 'Taishō', 'eras', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0]	en	The rapid urbanization of the area, which continues to this day, began in the Meiji and Taishō eras.
"['In', 'April', '2010', ',', 'Blur', 'released', 'their', 'first', 'new', 'recording', 'since', '2003', ',', '""', 'Fool', ""'s"", 'Day', '""', 'in', 'April', '2010', 'as', 'part', 'of', 'the', 'Record', 'Store', 'Day', 'event', 'as', 'a', 'vinyl', 'record', 'limited', 'to', '1000', 'copies', ';', 'it', 'was', 'later', 'made', 'available', 'as', 'a', 'free', 'download', 'on', 'their', 'website', '.']"	[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	en	"In April 2010, Blur released their first new recording since 2003, "" Fool's Day "" in April 2010 as part of the Record Store Day event as a vinyl record limited to 1000 copies; it was later made available as a free download on their website."
['In', 'late', '2003', ',', 'transgenic', 'zebrafish', 'that', 'express', 'green', ',', 'red', ',', 'and', 'yellow', 'fluorescent', 'proteins', 'became', 'commercially', 'available', 'in', 'the', 'United', 'States', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0]	en	In late 2003, transgenic zebrafish that express green, red, and yellow fluorescent proteins became commercially available in the United States.
['Upon', 'joining', 'the', 'club', 'he', 'stated', 'that', 'he', 'was', 'expecting', 'to', 'play', 'as', 'a', 'striker', ',', 'rather', 'than', 'as', 'a', 'utility', 'forward', ',', 'though', 'he', 'admitted', 'he', 'faced', 'a', 'challenge', 'in', 'dislodging', 'either', 'of', 'free-scoring', 'duo', 'Tom', 'Pope', 'and', 'Lee', 'Hughes', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0]	en	Upon joining the club he stated that he was expecting to play as a striker, rather than as a utility forward, though he admitted he faced a challenge in dislodging either of free-scoring duo Tom Pope and Lee Hughes.
['In', 'many', 'cultures', 'of', 'the', 'world', ',', 'especially', 'the', 'Western', 'world', ',', 'humans', 'continue', 'to', 'consume', 'dairy', 'milk', 'beyond', 'infancy', ',', 'using', 'the', 'milk', 'of', 'other', 'animals', '(', 'especially', 'cattle', ',', 'goats', 'and', 'sheep', ')', 'as', 'a', 'drink', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	en	In many cultures of the world, especially the Western world, humans continue to consume dairy milk beyond infancy, using the milk of other animals (especially cattle, goats and sheep) as a drink.
"['The', 'southern', 'two-thirds', 'of', 'the', 'country', 'is', 'called', 'the', '""', 'Gutland', '""', ',', 'and', 'is', 'more', 'densely', 'populated', 'than', 'the', 'Oesling', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]	en	"The southern two-thirds of the country is called the "" Gutland "", and is more densely populated than the Oesling."
['In', 'January', '2013', 'he', 'was', 'appointed', 'as', 'batting', 'coach', 'for', 'Middlesex', ',', 'on', 'a', 'two-year', 'contract', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]	en	In January 2013 he was appointed as batting coach for Middlesex, on a two-year contract.
['The', 'scramble', 'for', 'Katanga', 'was', 'a', 'prime', 'example', 'of', 'the', 'period', '.']	[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]	en	The scramble for Katanga was a prime example of the period.
['After', 'nearly', 'three', 'years', 'in', 'prison', ',', 'he', 'was', 'deported', 'to', 'Siberia', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]	en	After nearly three years in prison, he was deported to Siberia.
"['According', 'to', 'Juan', 'he', 'did', 'not', 'understand', 'the', 'claims', ':', '""', '""', 'Quando', 'o', 'resultado', 'não', 'vem', ',', 'sobra', 'para', 'alguém', '.']"	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	en	"According to Juan he did not understand the claims: "" "" Quando o resultado não vem, sobra para alguém."
['Joanna', 'is', 'placed', 'in', 'secluded', 'captivity', ',', 'but', 'at', 'the', 'end', 'of', 'the', 'book', 'Llewelyn', 'comes', 'to', 'find', 'her', 'and', 'offers', 'her', 'forgiveness', '.']	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	en	Joanna is placed in secluded captivity, but at the end of the book Llewelyn comes to find her and offers her forgiveness.
['but', 'received', 'critical', 'acclaim', ',', 'earning', 'a', 'score', 'of', '97', '%', 'on', 'the', 'review', 'aggregation', 'website', 'Rotten', 'Tomatoes', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0]	en	but received critical acclaim, earning a score of 97% on the review aggregation website Rotten Tomatoes.
['He', 'once', 'said', 'in', 'an', 'interview', 'that', 'winning', 'the', 'state', 'championship', '(', 'AA', ')', 'at', 'Grace', 'in', '1959', 'was', 'his', 'greatest', 'thrill', 'as', 'a', 'coach', ',', 'even', 'topping', 'the', 'NBA', 'championship', 'he', 'won', 'two', 'decades', 'later', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]	en	He once said in an interview that winning the state championship (AA) at Grace in 1959 was his greatest thrill as a coach, even topping the NBA championship he won two decades later.
['Chad', 'is', 'one', 'of', 'the', 'most', 'corrupt', 'countries', 'in', 'the', 'world', '.']	[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	en	Chad is one of the most corrupt countries in the world.
['Timișoara', 'is', 'a', 'major', 'railway', 'centre', 'and', 'is', 'connected', 'to', 'all', 'other', 'major', 'Romanian', 'cities', ',', 'as', 'well', 'as', 'local', 'destinations', ',', 'through', 'the', 'national', 'CFR', 'network', '.']	[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]	en	Timișoara is a major railway centre and is connected to all other major Romanian cities, as well as local destinations, through the national CFR network.
['Development', 'efforts', 'migrated', 'to', 'the', 'WHATWG', ',', 'which', 'continues', 'to', 'maintain', 'a', 'living', 'standard', '.']	[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]	en	Development efforts migrated to the WHATWG, which continues to maintain a living standard.
['In', 'an', 'issue', 'related', 'to', 'size', 'limitations', ',', 'Sunday', 'comics', 'are', 'often', 'bound', 'to', 'rigid', 'formats', 'that', 'allow', 'their', 'panels', 'to', 'be', 'rearranged', 'in', 'several', 'different', 'ways', 'while', 'remaining', 'readable', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	en	In an issue related to size limitations, Sunday comics are often bound to rigid formats that allow their panels to be rearranged in several different ways while remaining readable.
"['A', 'sequel', 'to', 'the', 'game', ',', 'titled', '""', 'Zoo', 'Tycoon', '2', 'DS', '""', ',', 'was', 'released', 'in', '2008', '.']"	[0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0]	en	"A sequel to the game, titled "" Zoo Tycoon 2 DS "", was released in 2008."
['With', 'Vålerenga', ',', 'he', 'had', 'seven', 'goals', 'and', 'six', 'assists', 'for', '13', 'points', 'in', '15', 'games', 'in', 'the', 'playoffs', '.']	[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	en	With Vålerenga, he had seven goals and six assists for 13 points in 15 games in the playoffs.
['Small', 'towns', 'in', 'the', 'southern', 'interior', 'with', 'high', 'elevation', 'such', 'as', 'Princeton', 'are', 'typically', 'colder', 'and', 'snowier', 'than', 'cities', 'in', 'the', 'valleys', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	en	Small towns in the southern interior with high elevation such as Princeton are typically colder and snowier than cities in the valleys.
['He', 'entered', 'the', 'Soviet', 'space', 'programme', 'on', 'July', '5', ',', '1967', 'and', 'was', 'commander', 'of', 'three', 'missions', '.']	[0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	en	He entered the Soviet space programme on July 5, 1967 and was commander of three missions.
['In', 'the', 'end', ',', 'the', 'building', 'catches', 'fire', 'and', 'the', 'police', 'arrive', ',', 'but', 'they', 'secretly', 'escape', 'to', 'Northampton', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]	en	In the end, the building catches fire and the police arrive, but they secretly escape to Northampton.
['The', 'view', 'from', 'the', 'summits', 'is', 'one', 'of', 'the', 'best', 'in', 'southern', 'Norway', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]	en	The view from the summits is one of the best in southern Norway.
['and', 'claims', 'that', 'the', 'first', 'to', 'throw', 'doubt', 'on', 'this', 'was', 'James', 'Dwight', 'Dana', 'in', '1849', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0]	en	and claims that the first to throw doubt on this was James Dwight Dana in 1849.
['In', 'India', ',', 'parliamentary', 'sovereignty', 'is', 'subject', 'to', 'the', 'Constitution', 'of', 'India', 'which', 'includes', 'judicial', 'review', '.']	[0, 5, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0, 0]	en	In India, parliamentary sovereignty is subject to the Constitution of India which includes judicial review.
['The', 'novel', 'begins', 'by', 'introducing', 'the', 'two', 'protagonists', ':', 'Tristram', 'Foxe', ',', 'a', 'history', 'teacher', ',', 'and', 'his', 'wife', ',', 'Beatrice-Joanna', ',', 'a', 'homemaker', '.']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]	en	The novel begins by introducing the two protagonists: Tristram Foxe, a history teacher, and his wife, Beatrice-Joanna, a homemaker.
